Achillean,/əˈkɪlɪən/,"Characteristic of or resembling achilles; specifically invulnerable, invincible.",,,,,,,,,[sound:AUDIO-Achillean.mp3],
Achromatic,/ˌakrəˈmadik/,"Relating to, employing, or denoting lenses that transmit light without separating it into constituent colors.","""Achromatic microscopes.""",,Without color.,"""Achromatic gloom.""","Pale, pastel, light-toned.",,,,[sound:AUDIO-Achromatic.mp3],
Acidulous,/əˈsijələs/,Sharp-tasting; sour.,,"Acidic, sour, tart, bitter, unsweetened, sharp, biting, acrid, pungent, acerbic, vinegary, vinegarish, acetic, acetous.",(of a person's remarks or tone) bitter; cutting.,,,,,,[sound:AUDIO-Acidulous.mp3],
Acknowledge,/əkˈnäləj/,Accept or admit the existence or truth of.,"""The plight of the refugees was acknowledged by the authorities.""","Admit, accept, grant, allow, concede, confess, own, appreciate, recognize, realize, be aware of, be conscious of.",(of a body of opinion) recognize the fact or importance or quality of.,"""The art world has begun to acknowledge his genius.""",,Show that one has noticed or recognized (someone) by making a gesture or greeting.,"""She refused to acknowledge my presence.""","Greet, salute, address, hail, accost.",[sound:AUDIO-Acknowledge.mp3],
Acknowledgment,/əkˈnäləjmənt/,Acceptance of the truth or existence of something.,"""There was no acknowledgment of the family's trauma.""","Acceptance, admission, granting, allowing, concession, confession, appreciation, recognition, realization, awareness, cognizance, knowledge.",The action of expressing or displaying gratitude or appreciation for something.,"""He received an award in acknowledgment of his work.""","Thanks, gratitude, appreciation, praise, commendation, credit, recognition, regard, respect.",The action of showing that one has noticed someone or something.,"""He touched his hat in acknowledgment of the salute.""","Greeting, welcome, salutation, saluting, hailing, address, hello, hallo.",[sound:AUDIO-Acknowledgment.mp3],
Acme,/ˈakmē/,"The point at which someone or something is best, perfect, or most successful.","""Physics is the acme of scientific knowledge.""","Summit, top, crest, pinnacle, mountaintop, spire, heights, brow, apex, crown, tip, cap, vertex, acme, zenith, apogee.",,,,,,,[sound:AUDIO-Acme.mp3],
Acolyte,/ˈakəˌlīt/,A person assisting the celebrant in a religious service or procession.,,,An assistant or follower.,"""She runs the department through a small group of acolytes.""",,,,,[sound:AUDIO-Acolyte.mp3],
Acoustic,/əˈko͞ostik/,The properties or qualities of a room or building that determine how sound is transmitted in it.,"""Symphony hall has perfect acoustics.""",,The branch of physics concerned with the properties of sound.,"""Tyndall lectured on acoustics.""",,"A musical instrument without electrical amplification, typically a guitar.","""These german-made acoustics are a pleasure to play.""",,[sound:AUDIO-Acoustic.mp3],
Acquaint,/əˈkwānt/,Make someone aware of or familiar with.,"""New staff should be acquainted with fire exit routes.""","Familiarize, make familiar, make conversant, get up to date, keep up to date.",,,,,,,[sound:AUDIO-Acquaint.mp3],
Acquiesce,/ˌakwēˈes/,Accept something reluctantly but without protest.,"""Sara acquiesced in his decision.""","Permit, consent to, agree to, allow, assent to, give one's consent to, accept, concur with, give one's assent to, give one's blessing to, say yes to, give the nod to, give one's approval to.",,,,,,,[sound:AUDIO-Acquiesce.mp3],
Acquire,/əˈkwī(ə)r/,Buy or obtain (an asset or object) for oneself.,"""I managed to acquire all the books I needed.""","Obtain, come by, come to have, get, receive, gain, earn, win, come into, come in for, take possession of, take receipt of, be given.","Learn or develop (a skill, habit, or quality).","""You must acquire the rudiments of Greek.""","Learn, learn thoroughly, become proficient in, know inside out, know backwards, become expert in, acquire, pick up, grasp, understand.",,,,[sound:AUDIO-Acquire.mp3],
Acquisitive,/əˈkwizədiv/,Excessively interested in acquiring money or material things.,"""We live in a competitive and acquisitive society.""","Greedy, hoarding, covetous, avaricious, possessive, grasping, grabbing, predatory, avid, rapacious, mercenary, materialistic, money-oriented.",,,,,,,[sound:AUDIO-Acquisitive.mp3],
Acquit,/əˈkwit/,Free (someone) from a criminal charge by a verdict of not guilty.,"""She was acquitted on all counts.""","Absolve, clear, exonerate, exculpate, declare innocent, find innocent, pronounce not guilty.",Conduct oneself or perform in a specified way.,"""All the young women in the contest acquitted themselves well.""","Conduct oneself, bear oneself.",,,,[sound:AUDIO-Acquit.mp3],
Acreage,/ˈāk(ə)rij/,"An area of land, typically when used for agricultural purposes, but not necessarily measured in acres.","""A 35"," increase in net acreage.""","Dimensions, measurements, proportions, magnitude, largeness, bigness, bulk, area, expanse, square footage, footage, acreage.",,,,,,,[sound:AUDIO-Acreage.mp3],
Acrid,/ˈakrəd/,Having an irritatingly strong and unpleasant taste or smell.,"""Acrid fumes.""","Pungent, bitter, sharp, sour, tart, harsh, acid, acidic, acidulated, vinegary, acerbic, acetic, acetous.",,,,,,,[sound:AUDIO-Acrid.mp3],
Acrimonious,/ˌakrəˈmōnēəs/,(typically of speech or a debate) angry and bitter.,"""An acrimonious dispute about wages.""","Bitter, rancorous, caustic, acerbic, scathing, sarcastic, acid, harsh, sharp, razor-edged, cutting, astringent, trenchant, mordant, virulent.",,,,,,,[sound:AUDIO-Acrimonious.mp3],
Acrimony,/ˈakrəˌmōnē/,Bitterness or ill feeling.,"""A quagmire of lawsuits, acrimony, and finger-pointing.""","Bitterness, rancour, resentment, ill feeling, ill will, bad blood, animosity, hostility, enmity, antagonism, irascibility, waspishness, spleen.",,,,,,,[sound:AUDIO-Acrimony.mp3],
Acrophobia,/ˌakrəˈfōbēə/,Extreme or irrational fear of heights.,,"Dizziness, giddiness, light-headedness, loss of balance, loss of equilibrium, spinning of the head, swimming of the head.",,,,,,,[sound:AUDIO-Acrophobia.mp3],
Actionable,/ˈakSH(ə)nəb(ə)l/,Giving sufficient reason to take legal action.,"""Slanderous remarks are actionable.""",,Able to be done or acted on; having practical value.,"""Insightful and actionable information on the effect advertising is having on your brand.""","Unlawful, illegal, against the law, illicit, illegitimate, lawbreaking, lawless, felonious, delinquent, culpable, villainous, nefarious, corrupt, fraudulent.",,,,[sound:AUDIO-Actionable.mp3],
Activism,/ˈaktəˌvizəm/,The policy or action of using vigorous campaigning to bring about political or social change.,"""Growing activism on the abortion issue.""","Fanaticism, radicalism, zealotry, zeal, fundamentalism, dogmatism, bigotry, militancy, activism.",,,,,,,[sound:AUDIO-Activism.mp3],
Actuality,/ˌak(t)SHəˈwalədē/,"Actual existence, typically as contrasted with what was intended, expected, or believed.","""The building looked as impressive in actuality as it did in magazines.""","Reality, fact, truth, the real world, real life, existence, living.",,,,,,,[sound:AUDIO-Actuality.mp3],
Actuarial,/ˌak(t)SHəˈwerēəl/,Relating to actuaries or their work of compiling and analyzing statistics to calculate insurance risks and premiums.,"""An actuarial consulting firm.""",,,,,,,,[sound:AUDIO-Actuarial.mp3],
Actuary,/ˈak(t)SHəˌwerē/,A person who compiles and analyzes statistics and uses them to calculate insurance risks and premiums.,"""Every area of business is subject to risks so an actuarial career offers many employment options, including banking, insurance, healthcare, pensions, investment but also non-financial areas.""",,,,,,,,[sound:AUDIO-Actuary.mp3],https://www.actuaries.org.uk/become-actuary/what-actuary
Acuity,/əˈkyo͞oədē/,"Sharpness or keenness of thought, vision, or hearing.","""Intellectual acuity.""","Insight, discernment, perception, perceptiveness, intelligence, sharp-wittedness, quick-wittedness, cleverness, smartness, incisiveness, keenness, sharpness, trenchancy, astuteness, shrewdness, acuteness, subtlety, clarity, acuity, discrimination, sensitivity, thoughtfulness, profundity, percipience, perspicacity, perspicuity, sagacity.",,,,,,,[sound:AUDIO-Acuity.mp3],
Acumen,/əˈkyo͞omən/,"The ability to make good judgments and quick decisions, typically in a particular domain.","""Business acumen.""","Astuteness, awareness, shrewdness, acuity, sharpness, sharp-wittedness, cleverness, brightness, smartness.",,,,,,,[sound:AUDIO-Acumen.mp3],
Acute,/əˈkyo͞ot/,Short for acute accent.,"""The word côte has no acute on the ""e"" at the end of the word while coté does.""",,Having or showing a perceptive understanding or insight; shrewd.,"""An acute awareness of changing fashions.""","Astute, shrewd, sharp, sharp-witted, razor-sharp, rapier-like, quick, quick-witted, agile, nimble, ingenious, clever, intelligent, bright, brilliant, smart, canny, intuitive, discerning, perceptive, perspicacious, penetrating, insightful, incisive, piercing, discriminating, sagacious, wise, judicious.",(of an angle) less than 90°.,,,[sound:AUDIO-Acute.mp3],
Ad Hoc,/ad ˈhɒk/,Created or done for a particular purpose as necessary.,"""The discussions were on an ad hoc basis.""","Impromptu, extempore, extemporary, extemporaneous, expedient, emergency, improvised, rough and ready, makeshift, make-do, cobbled together, thrown together.",,,,,,,[sound:AUDIO-Ad Hoc.mp3],
Ad Infinitum,/ˌad ɪnfɪˈnʌɪtəm/,Again and again in the same way; forever.,"""Registration is for seven years and may be renewed ad infinitum.""","Forever, for ever and ever, evermore, always, for all time, till the end of time, in perpetuity.",,,,,,,[sound:AUDIO-Ad Infinitum.mp3],
Adage,/ˈadij/,A proverb or short statement expressing a general truth.,"""The old adage “out of sight out of mind.”.""","Saying, maxim, axiom, proverb, aphorism, saw, dictum, precept, epigram, epigraph, motto, truism, platitude, cliché, commonplace.",,,,,,,[sound:AUDIO-Adage.mp3],
Adamant,/ˈadəmənt/,"A legendary rock or mineral to which many, often contradictory, properties were attributed, formerly associated with diamond or lodestone.","""As for the magical metal, asiceton, it sounds like adamant.""",,,,,,,,[sound:AUDIO-Adamant.mp3],
Adapt,/əˈdapt/,Make (something) suitable for a new use or purpose; modify.,"""Hospitals have had to be adapted for modern medical practice.""","Modify, alter, make alterations to, change, adjust, make adjustments to, convert, transform, redesign, restyle, refashion, remodel, reshape, revamp, rework, redo, reconstruct, reorganize.",,,,,,,[sound:AUDIO-Adapt.mp3],
Addendum,/əˈdendəm/,"An item of additional material, typically omissions, added at the end of a book or other publication.",,"Appendix, codicil, postscript, afterword, tailpiece, rider, coda, supplement, accompaniment.","The radial distance from the pitch circle of a cogwheel, worm wheel, etc., to the crests of the teeth or ridges.",,,,,,[sound:AUDIO-Addendum.mp3],
Addle,/ˈadl/,(of an egg) rotten.,,,"(of an egg) become rotten, producing no chick.","""The extremely hot and dry weather had caused the eggs to addle.""",,,,,[sound:AUDIO-Addle.mp3],
Adduce,/əˈd(y)o͞os/,Cite as evidence.,"""A number of factors are adduced to explain the situation.""","Quote, reproduce.",,,,,,,[sound:AUDIO-Adduce.mp3],
Adept,/əˈdept/,A person who is skilled or proficient at something.,,,,,,,,,[sound:AUDIO-Adept.mp3],
Adequate,/ˈadəkwət/,Satisfactory or acceptable in quality or quantity.,"""This office is perfectly adequate for my needs.""","Sufficient, enough, ample, requisite, apposite, appropriate, suitable.",,,,,,,[sound:AUDIO-Adequate.mp3],
Adhere,/ədˈhir/,Stick fast to (a surface or substance).,"""Paint won't adhere well to a greasy surface.""","Stick, stick fast, cling, hold fast, cohere, bond, attach.",Believe in and follow the practices of.,"""The people adhere to the muslim religion.""","Get involved with, take up with, join up with, go around with, string along with, become friendly with, make friends with, strike up a friendship with, start seeing, make the acquaintance of.",,,,[sound:AUDIO-Adhere.mp3],
Adherent,/adˈhirənt/,Sticking fast to an object or surface.,"""The eggs have thick sticky shells to which debris is often adherent.""","Adhesive, sticky, sticking, adhering, clinging, tacky, gluey, gummy, gummed, cohesive, viscous, viscid, glutinous, mucilaginous.","Someone who supports a particular party, person, or set of ideas.","""He was a strong adherent of monetarism.""","Follower, supporter.",,,,[sound:AUDIO-Adherent.mp3],
Adhesion,/ədˈhēZH(ə)n/,The action or process of adhering to a surface or object.,"""The adhesion of the scotch tape to the paper.""","Sticking, adherence, gluing, fixing, fastening, union.",An abnormal union of membranous surfaces due to inflammation or injury.,"""Endoscopic surgery for pelvic adhesions.""",,,,,[sound:AUDIO-Adhesion.mp3],
Adieu,/əˈdo͞o/,A goodbye.,"""He whispered a fond adieu.""","Goodbye, farewell.",,,,,,,[sound:AUDIO-Adieu.mp3],
Adjacent,/əˈjās(ə)nt/,Next to or adjoining something else.,"""Adjacent rooms.""","Adjoining, neighbouring, neighbouring on, next door to, abutting, close to, near to, next to, by, close by, by the side of, bordering, bordering on, beside, alongside, abreast of, contiguous with, proximate to, attached to, touching, joining.",(of angles) having a common vertex and a common side.,"""At each vertex we consider the angles formed on the adjacent faces at that corner.""",,,,,[sound:AUDIO-Adjacent.mp3],
